State,Municipality,Date,Deaths,Confirmed,Recovered,Active
AGUASCALIENTES,JESÚS MARÍA,5/25/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,5/26/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,5/27/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,5/30/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,6/1/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,6/2/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,6/3/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,6/5/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,6/6/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,6/7/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,6/9/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,6/10/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,6/11/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,6/13/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,6/15/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,6/17/2020,1,6,5,0
AGUASCALIENTES,JESÚS MARÍA,6/18/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,6/19/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,6/20/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,6/23/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,6/24/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,6/25/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,6/26/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,6/27/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,6/28/2020,0,5,5,0
AGUASCALIENTES,JESÚS MARÍA,6/30/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,7/1/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,7/2/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,7/5/2020,1,3,2,0
AGUASCALIENTES,JESÚS MARÍA,7/6/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,7/7/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,7/8/2020,1,3,2,0
AGUASCALIENTES,JESÚS MARÍA,7/9/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,7/10/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,7/11/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,7/12/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,7/13/2020,1,1,0,0
AGUASCALIENTES,JESÚS MARÍA,7/14/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,7/15/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,7/16/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,7/17/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,7/18/2020,1,1,0,0
AGUASCALIENTES,JESÚS MARÍA,7/19/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,7/20/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,7/21/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,7/23/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,7/24/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,7/25/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,7/26/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,7/27/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,7/28/2020,0,5,5,0
AGUASCALIENTES,JESÚS MARÍA,7/29/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,7/31/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/1/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,8/3/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/6/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,8/7/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,8/8/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/9/2020,0,6,6,0
AGUASCALIENTES,JESÚS MARÍA,8/10/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,8/11/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/13/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/14/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,8/15/2020,2,3,1,0
AGUASCALIENTES,JESÚS MARÍA,8/16/2020,1,2,1,0
AGUASCALIENTES,JESÚS MARÍA,8/17/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/19/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,8/20/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,8/21/2020,1,4,3,0
AGUASCALIENTES,JESÚS MARÍA,8/23/2020,1,6,5,0
AGUASCALIENTES,JESÚS MARÍA,8/24/2020,0,5,5,0
AGUASCALIENTES,JESÚS MARÍA,8/25/2020,0,1,1,0
AGUASCALIENTES,JESÚS MARÍA,8/26/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/27/2020,0,5,5,0
AGUASCALIENTES,JESÚS MARÍA,8/28/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/30/2020,0,2,2,0
AGUASCALIENTES,JESÚS MARÍA,8/31/2020,0,4,4,0
AGUASCALIENTES,JESÚS MARÍA,9/1/2020,0,3,3,0
AGUASCALIENTES,JESÚS MARÍA,9/2/2020,0,2,0,2
AGUASCALIENTES,JESÚS MARÍA,9/3/2020,0,3,0,3
AGUASCALIENTES,JESÚS MARÍA,9/5/2020,0,2,0,2
AGUASCALIENTES,JESÚS MARÍA,9/6/2020,0,1,0,1
AGUASCALIENTES,JESÚS MARÍA,9/7/2020,0,2,0,2
AGUASCALIENTES,JESÚS MARÍA,9/9/2020,0,2,0,2
AGUASCALIENTES,NO ESPECIFICADO,5/13/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,3/23/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,3/26/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,3/27/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,3/28/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,4/27/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,4/29/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,4/30/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/2/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/3/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/12/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/13/2020,1,3,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/14/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/15/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/16/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/18/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/20/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/21/2020,1,4,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/22/2020,1,3,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/23/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/24/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/25/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/26/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/28/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,5/29/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/1/2020,0,5,5,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/2/2020,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/3/2020,1,3,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/5/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/6/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/7/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/8/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/10/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/11/2020,1,2,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/12/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/14/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/16/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/17/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/18/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/19/2020,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/20/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/21/2020,1,1,0,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/22/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/23/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/24/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/25/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/26/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/29/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,6/30/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/1/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/2/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/5/2020,1,1,0,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/6/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/7/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/8/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/9/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/10/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/11/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/12/2020,1,2,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/13/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/14/2020,0,5,5,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/15/2020,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/19/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/20/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/21/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/23/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/25/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/26/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/27/2020,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/28/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/29/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,7/30/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/1/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/2/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/3/2020,1,1,0,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/4/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/6/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/7/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/11/2020,1,2,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/12/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/13/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/14/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/15/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/17/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/18/2020,0,4,4,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/19/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/20/2020,0,3,3,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/21/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/22/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/23/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/24/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/25/2020,1,1,0,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/27/2020,0,1,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/29/2020,1,2,1,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,8/31/2020,0,6,6,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/1/2020,0,2,2,0
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/3/2020,0,2,0,2
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/4/2020,0,4,0,4
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/5/2020,0,5,0,5
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/6/2020,0,2,0,2
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/7/2020,0,1,0,1
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/8/2020,0,2,0,2
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/9/2020,0,2,0,2
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/10/2020,0,1,0,1
AGUASCALIENTES,PABELLÓN DE ARTEAGA,9/12/2020,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,3/29/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,4/7/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,4/13/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,4/20/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,4/23/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,4/27/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,4/28/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,4/30/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/3/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/4/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/8/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/10/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/11/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/12/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/13/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/15/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/16/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/17/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/19/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/20/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/21/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/22/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/23/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/25/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/26/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/28/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/30/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,5/31/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/1/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/2/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/3/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/4/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/5/2020,1,6,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/6/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/8/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/9/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/10/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/11/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/13/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/14/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/15/2020,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/16/2020,1,3,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/18/2020,1,10,9,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/19/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/20/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/21/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/22/2020,2,7,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/23/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/24/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/25/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/26/2020,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/27/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/28/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/29/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,6/30/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/1/2020,0,7,7,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/2/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/3/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/4/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/5/2020,0,7,7,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/6/2020,0,10,10,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/7/2020,0,9,9,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/8/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/9/2020,0,7,7,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/10/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/11/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/12/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/13/2020,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/14/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/15/2020,1,7,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/16/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/17/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/18/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/19/2020,1,5,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/20/2020,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/21/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/22/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/23/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/24/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/25/2020,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/26/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/27/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/28/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/29/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/30/2020,0,7,7,0
AGUASCALIENTES,RINCÓN DE ROMOS,7/31/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/1/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/2/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/3/2020,1,5,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/4/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/5/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/6/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/8/2020,0,6,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/9/2020,0,5,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/10/2020,1,6,5,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/11/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/12/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/13/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/14/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/15/2020,1,7,6,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/16/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/17/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/19/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/20/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/21/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/22/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/23/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/24/2020,0,4,4,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/25/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/27/2020,0,3,3,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/28/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/29/2020,0,1,1,0
AGUASCALIENTES,RINCÓN DE ROMOS,8/31/2020,0,2,2,0
AGUASCALIENTES,RINCÓN DE ROMOS,9/2/2020,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,9/3/2020,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,9/4/2020,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,9/5/2020,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,9/6/2020,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,9/7/2020,0,3,0,3
AGUASCALIENTES,RINCÓN DE ROMOS,9/8/2020,0,1,0,1
AGUASCALIENTES,RINCÓN DE ROMOS,9/9/2020,0,2,0,2
AGUASCALIENTES,RINCÓN DE ROMOS,9/11/2020,0,1,0,1
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,4/17/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,4/19/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,4/23/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,4/29/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,5/5/2020,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,5/8/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,5/11/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,5/17/2020,0,2,2,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,5/20/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,5/21/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,5/29/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,5/31/2020,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/2/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/3/2020,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/4/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/8/2020,1,2,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/9/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/10/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/11/2020,0,3,3,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/12/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/15/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/16/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/21/2020,0,2,2,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/22/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/23/2020,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/25/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/26/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/27/2020,0,2,2,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,6/30/2020,1,1,0,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,7/2/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,7/7/2020,0,1,1,0
AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,7/9/2020,0,1,1,0
